RealTime dt Acc1 Acc2 Acc3 Vel1 Vel2 Vel3 Pos1 Pos2 Pos3 AccMag VelMag
637571289836106151 10150 -0,02931213 0,01202393 -0,01528931 0,0002267 -7,459996E-05 6,228007E-05 1,348023E-05 -1,78397E-06 1,445868E-05 0,03517867 0,0002466513
637571289836216089 0 -0,02980042 0,01364136 -0,0149231 0,0002057 -6,759996E-05 5,178007E-05 1,363157E-05 -1,83374E-06 1,44986E-05 0,03601181 0,0002226284
637571289836426001 9997 -0,02645874 0,01419067 3,051758E-05 0,00018518 -6,075996E-05 4,836007E-05 1,376525E-05 -1,877639E-06 1,453285E-05 0,03002401 0,0002008036
637571289836646000 9991 -0,02098083 0,004318237 0,008499146 0,00016768 -5,725996E-05 5,186008E-05 1,388875E-05 -1,918946E-06 1,456793E-05 0,02304513 0,0001846206
637571289836826107 0 -0,02285767 -0,0003967285 -0,002716064 0,00015376 -5,725996E-05 5,534008E-05 1,400061E-05 -1,958799E-06 1,460524E-05 0,02302189 0,000173157
637571289837036004 9982 -0,01638794 0,007171631 -0,01260376 0,0001396 -5,371996E-05 5,180007E-05 1,410446E-05 -1,998086E-06 1,464316E-05 0,02188268 0,0001582948
637571289837235993 0 -0,01704407 0,01062012 -0,00390625 0,00012592 -4,687996E-05 4,838008E-05 1,419527E-05 -2,032491E-06 1,467742E-05 0,02045839 0,0001428083
637571289837436005 9992 -0,01467896 0,002029419 0,01678467 0,00011548 -4,339996E-05 5,534008E-05 1,427928E-05 -2,063909E-06 1,471352E-05 0,02239007 0,0001352099
637571289837625991 0 -0,01156616 0,004684448 0,004943848 0,0001084 -4,339996E-05 6,242008E-05 1,435853E-05 -2,094636E-06 1,475521E-05 0,01342244 0,0001324023
637571289837826008 9996 -0,01107788 0,005828857 -0,002593994 0,00010144 -3,991996E-05 6,242008E-05 1,443155E-05 -2,123631E-06 1,479865E-05 0,01278373 0,0001256182
637571289838015320 0 -0,02017212 0,01660156 -0,01345825 9,093999E-05 -2,941996E-05 5,892008E-05 1,449889E-05 -2,1479E-06 1,484112E-05 0,02938794 0,0001122817
637571289838215290 0 -0,02719116 0,01325989 -0,003479004 7,363999E-05 -1,903996E-05 5,546008E-05 1,455583E-05 -2,164667E-06 1,488069E-05 0,03045139 9,413389E-05
637571289838425320 0 -0,02290344 0,001800537 0,01916504 5,643999E-05 -1,559996E-05 6,234008E-05 1,460058E-05 -2,176584E-06 1,492122E-05 0,02991836 8,552845E-05
637571289838625198 0 -0,03500366 -0,004104614 0,01457214 3,519999E-05 -1,559996E-05 7,296008E-05 1,463302E-05 -2,187628E-06 1,496911E-05 0,03813727 8,249588E-05
637571289838825194 0 -0,03883362 -0,00201416 -0,0004425049 7,359991E-06 -1,559996E-05 7,644008E-05 1,464783E-05 -2,198486E-06 1,502111E-05 0,03888834 7,836207E-05
637571289839135192 0 -0,04335022 -0,001998901 0,001281738 -2,048001E-05 -1,559996E-05 7,644008E-05 1,464326E-05 -2,209343E-06 1,507431E-05 0,0434152 8,065901E-05
637571289839245195 9991 -0,03901672 0,001602173 0,01383972 -4,848001E-05 -1,559996E-05 7,994008E-05 1,461913E-05 -2,220263E-06 1,512904E-05 0,04142958 9,478442E-05
637571289839425196 9870 -0,02810669 0,01620483 0,02088928 -7,270001E-05 -8,679961E-06 9,032008E-05 1,45772E-05 -2,228664E-06 1,518795E-05 0,03858685 0,0001162684
637571289839625221 9980 -0,03271484 0,01811218 0,009307861 -9,382001E-05 5,400038E-06 0,0001008801 1,451858E-05 -2,229819E-06 1,525525E-05 0,03853503 0,00013787
637571289839835202 0 -0,03866577 0,01524353 0,003936768 -0,00011846 1,948004E-05 0,0001044001 1,444386E-05 -2,221061E-06 1,532751E-05 0,04174812 0,0001590963
637571289840025205 0 -0,03514099 0,01115417 0,008758545 -0,00014614 2,986004E-05 0,0001078601 1,435231E-05 -2,203989E-06 1,540095E-05 0,03789482 0,0001840715
637571289840215241 0 -0,03126526 0,01245117 0,01335144 -0,00017036 3,678004E-05 0,0001147801 1,42428E-05 -2,180932E-06 1,547799E-05 0,0362051 0,0002086858
637571289840435193 9947 -0,03431702 0,01676941 -0,001541138 -0,00019136 4,728004E-05 0,0001182801 1,41162E-05 -2,151511E-06 1,555956E-05 0,03822625 0,0002298787
637571289840735215 10005 -0,03408813 0,01483154 -0,006240845 -0,000212 5,760004E-05 0,0001148401 1,397744E-05 -2,115432E-06 1,563975E-05 0,03769514 0,0002478911
637571289840825194 0 -0,01878357 0,01065063 -0,001968384 -0,0002293 6,452003E-05 0,0001113801 1,382475E-05 -2,073179E-06 1,571803E-05 0,02168255 0,0002629579
637571289841035235 10029 -0,01004028 0,01306152 0,005096436 -0,0002395 7,132004E-05 0,0001147801 1,366536E-05 -2,026993E-06 1,579492E-05 0,01724483 0,0002749932
637571289841235195 0 -0,01107788 0,007827759 0,003631592 -0,0002463 7,812004E-05 0,0001181801 1,350019E-05 -1,976183E-06 1,587413E-05 0,01404214 0,0002841355
637571289841435214 0 -0,01618958 0,001251221 -0,01219177 -0,00025674 8,160004E-05 0,0001147001 1,332513E-05 -1,920601E-06 1,595517E-05 0,02030535 0,000292797
637571289841625206 0 -0,02514648 0,001281738 -0,01959229 -0,00027444 8,160004E-05 0,0001040801 1,313709E-05 -1,862828E-06 1,603262E-05 0,0319037 0,000304645
637571289841825201 0 -0,03027344 0,00189209 -0,02903748 -0,0002952 8,160004E-05 8,678006E-05 1,294E-05 -1,806361E-06 1,609865E-05 0,0419909 0,0003183275
637571289842065326 0 -0,01882935 0,005630493 -0,01853943 -0,0003127 8,510004E-05 6,928007E-05 1,272723E-05 -1,748016E-06 1,615328E-05 0,02701772 0,0003313956
637571289842235261 0 -0,003707886 0,007034302 0,002288818 -0,00031958 9,198004E-05 6,240007E-05 1,250973E-05 -1,6871E-06 1,619857E-05 0,00827457 0,000338357
637571289842425201 0 -0,002090454 0,00869751 0,01261902 -0,00031958 9,898004E-05 6,590007E-05 1,228602E-05 -1,620264E-06 1,624348E-05 0,01546791 0,0003409857
637571289842635334 0 -0,02340698 0,01019287 -0,01069641 -0,0003265 0,0001059 6,590007E-05 1,206248E-05 -1,549375E-06 1,628908E-05 0,02768022 0,0003495138
637571289842835194 0 -0,01022339 0,006790161 -0,01153564 -0,00033706 0,00011294 5,886007E-05 1,182891E-05 -1,472344E-06 1,6333E-05 0,01684325 0,0003603185
637571289843061804 0 0,001251221 0,00453186 0,008758545 -0,00034056 0,00011644 5,886007E-05 1,159174E-05 -1,392061E-06 1,63742E-05 0,009940594 0,000364697
637571289843232071 0 -0,01072693 0,00730896 0,01228333 -0,0003441 0,00011998 6,594007E-05 1,134937E-05 -1,308368E-06 1,641838E-05 0,01787087 0,0003703351
637571289843422083 0 -0,01000977 0,01403809 -0,008743286 -0,00035114 0,00012702 6,594007E-05 1,110465E-05 -1,221424E-06 1,64648E-05 0,01933154 0,0003791853
637571289843732071 0 0,0006103516 0,01303101 -0,01004028 -0,00035466 0,00013406 5,890007E-05 1,08562E-05 -1,129524E-06 1,650874E-05 0,01646168 0,0003836991
637571289843832067 9931 0,008834839 0,01213074 0,001159668 -0,0003512 0,00014098 5,544007E-05 1,061198E-05 -1,03436E-06 1,654831E-05 0,01505171 0,0003824793
637571289844022057 0 0,006881714 0,008804321 0,008117676 -0,0003442 0,00014798 5,894007E-05 1,036859E-05 -9,332239E-07 1,658834E-05 0,01381198 0,0003792699
637571289844232058 0 0,01370239 -0,005264282 0,004425049 -0,00033712 0,00014798 6,248007E-05 1,01274E-05 -8,28454E-07 1,663132E-05 0,01533132 0,0003734324
637571289844432058 0 0,01495361 -0,01965332 -0,003173828 -0,0003302 0,0001376 6,248007E-05 9,896507E-06 -7,296433E-07 1,667456E-05 0,02489853 0,0003631385
637571289844632064 0 0,01283264 -0,01618958 -0,009857178 -0,0003232 0,0001236 5,898007E-05 9,667818E-06 -6,382233E-07 1,671707E-05 0,0228898 0,0003510183
637571289844832133 10049 0,008682251 -0,01864624 -0,009017944 -0,00031616 0,00010952 5,194007E-05 9,442763E-06 -5,56165E-07 1,675611E-05 0,02245856 0,0003385994
637571289845022055 10003 0,02316284 -0,0138092 -0,007873535 -0,00030566 9,902003E-05 4,494007E-05 9,225127E-06 -4,831761E-07 1,679002E-05 0,02809277 0,0003244266
637571289845252136 0 0,02574158 -0,006134033 0,003997803 -0,00028836 9,210003E-05 4,148007E-05 9,019595E-06 -4,170485E-07 1,681992E-05 0,02676262 0,0003055397
637571289845432057 0 0,02365112 -0,0052948 0,005706787 -0,00027096 8,514003E-05 4,496007E-05 8,824952E-06 -3,55369E-07 1,685E-05 0,02489936 0,0002875579
637571289845642090 0 0,02409363 -0,001724243 -0,005279541 -0,00025712 8,168003E-05 4,496007E-05 8,642236E-06 -2,976492E-07 1,688111E-05 0,02472548 0,0002735027
637571289845822054 0 0,02101135 0,003479004 -0,009780884 -0,00024304 8,168003E-05 3,792007E-05 8,46618E-06 -2,401465E-07 1,691029E-05 0,023436 0,0002591872
637571289846032066 10005 0,02494812 0,0009460449 -0,009033203 -0,0002292 8,168003E-05 3,100007E-05 8,302784E-06 -1,836239E-07 1,693413E-05 0,02655 0,0002452861
637571289846242087 0 0,01487732 -0,001205444 -0,004730225 -0,00021876 8,168003E-05 2,752007E-05 8,146894E-06 -1,267746E-07 1,69545E-05 0,01565767 0,0002351275
637571289846432047 9971 0,02662659 -0,0001983643 0,01107788 -0,000205 8,168003E-05 3,096007E-05 8,00112E-06 -7,057874E-08 1,697462E-05 0,0288398 0,0002228344
637571289846652062 10002 0,03665161 -0,01899719 0,01582336 -0,00018064 7,472003E-05 4,140007E-05 7,866918E-06 -1,615152E-08 1,69998E-05 0,044211 0,0001998196
637571289846832076 0 0,0372467 -0,02104187 0,02140808 -0,00015328 6,104003E-05 5,508007E-05 7,752717E-06 3,027843E-08 1,703279E-05 0,04783705 0,0001739381
637571289847032136 10041 0,04284668 -0,02680969 0,03085327 -0,0001256 4,374003E-05 7,238007E-05 7,656225E-06 6,653232E-08 1,70769E-05 0,05921589 0,000151418
637571289847232075 0 0,04867554 -0,02371216 0,02513123 -9,464E-05 2,654003E-05 9,302007E-05 7,580462E-06 9,070867E-08 1,713379E-05 0,05969215 0,0001353286
637571289847422098 0 0,0423584 -0,01963806 0,009353638 -6,314E-05 1,254003E-05 0,0001070201 7,525239E-06 1,043867E-07 1,720381E-05 0,04761699 0,0001248888
637571289847622069 0 0,03923035 -0,0166626 0,0161438 -3,514E-05 -1,459966E-06 0,0001175201 7,490841E-06 1,082647E-07 1,72824E-05 0,04557724 0,00012267
637571289847822201 10146 0,03669739 -0,02279663 0,02227783 -6,979999E-06 -1,553996E-05 0,0001316001 7,476015E-06 1,022807E-07 1,737009E-05 0,04860747 0,0001326981
637571289848032292 0 0,0332489 -0,01745605 0,01977539 1,766E-05 -2,961997E-05 0,0001456801 7,479774E-06 8,638443E-08 1,746769E-05 0,04244136 0,000149706
637571289848293851 0 0,02911377 -0,01351929 0,00793457 3,89E-05 -4,023996E-05 0,0001563001 7,499796E-06 6,165402E-08 1,757459E-05 0,0330657 0,0001660186
637571289848439774 9973 0,02233887 -0,009552002 0 5,64E-05 -4,723996E-05 0,0001598001 7,533151E-06 3,103604E-08 1,768523E-05 0,02429538 0,0001759222
637571289848629763 0 0,02307129 -0,005935669 0,003311157 7,032E-05 -5,419996E-05 0,0001598001 7,57725E-06 -4,265051E-09 1,779645E-05 0,02405162 0,0001828075
637571289848829804 0 0,02609253 -0,00769043 -0,00592041 8,802E-05 -6,127996E-05 0,0001562601 7,633302E-06 -4,514494E-08 1,790833E-05 0,02783907 0,0001895256
637571289849039771 0 0,01985168 -0,007400513 -0,01451111 0,00010562 -6,831996E-05 0,0001492201 7,701463E-06 -9,076412E-08 1,801586E-05 0,02567935 0,0001951662
637571289849239774 0 0,01631165 0,0002593994 -0,01179504 0,00011978 -7,185996E-05 0,0001421401 7,781255E-06 -1,403878E-07 1,8119E-05 0,02013107 0,000199286
637571289849439776 9985 0,0163269 0,0001983643 -0,005157471 0,00013394 -7,185996E-05 0,0001350601 7,871072E-06 -1,912647E-07 1,821713E-05 0,01712328 0,0002033347
637571289849659781 10007 0,01325989 -0,006134033 -0,006652832 0,00014456 -7,539996E-05 0,0001279801 7,969661E-06 -2,433947E-07 1,831025E-05 0,01605338 0,0002072719
637571289849826373 0 0,006393433 -0,007965088 -0,01023865 0,0001516 -8,243996E-05 0,0001209401 8,073909E-06 -2,989543E-07 1,839787E-05 0,01446197 0,0002107259
637571289850021601 9972 0,0006408691 -0,004333496 -0,007766724 0,00015512 -8,595996E-05 0,0001139001 8,181874E-06 -3,582311E-07 1,848053E-05 0,008916944 0,0002107713
637571289850241601 9917 0,001556396 -0,005950928 -0,002304077 0,00015512 -8,943996E-05 0,0001104201 8,289838E-06 -4,192703E-07 1,85586E-05 0,006568461 0,0002103671
637571289850431600 0 -0,001251221 -0,002960205 -0,001663208 0,00015512 -9,293996E-05 0,0001104201 8,398421E-06 -4,831032E-07 1,863589E-05 0,00361865 0,0002118788
637571289850621597 0 -0,001052856 -0,001174927 -0,002853394 0,00015512 -9,293996E-05 0,0001104201 8,505765E-06 -5,474177E-07 1,87123E-05 0,003260493 0,0002118788
637571289850821614 0 -0,001861572 -0,002227783 -0,006027222 0,00015512 -9,293996E-05 0,0001069001 8,614969E-06 -6,128474E-07 1,87888E-05 0,006689983 0,0002100659
637571289851031608 0 -0,001983643 -0,004425049 -0,01004028 0,00015512 -9,293996E-05 9,978007E-05 8,725415E-06 -6,790207E-07 1,886238E-05 0,01115003 0,0002065336
637571289851311755 0 -0,002212524 0,0009460449 -0,001922607 0,00015512 -9,293996E-05 9,630006E-05 8,833378E-06 -7,437069E-07 1,893061E-05 0,003080046 0,000204875
637571289851441618 0 -0,001083374 0,003967285 0,003982544 0,00015512 -9,293996E-05 9,630006E-05 8,942583E-06 -8,091366E-07 1,899841E-05 0,005724832 0,000204875
637571289851621597 0 4,577637E-05 0,01036072 -0,001708984 0,00015512 -8,943996E-05 9,630006E-05 9,051167E-06 -8,729696E-07 1,906582E-05 0,01050082 0,0002033112
637571289851831593 0 -0,0005340576 0,0168457 0,002883911 0,00015512 -7,911996E-05 9,630006E-05 9,15789E-06 -9,309542E-07 1,913207E-05 0,01709912 0,0001989872
637571289852021603 0 -0,003768921 0,01818848 0,009338379 0,00015512 -6,487996E-05 9,986007E-05 9,268335E-06 -9,822182E-07 1,920191E-05 0,02079016 0,0001955599
637571289852241605 0 -0,004608154 0,02326965 0,01225281 0,00015512 -5,063996E-05 0,0001069801 9,37878E-06 -1,023343E-06 1,927554E-05 0,02669912 0,0001951188
637571289852431591 0 -0,001434326 0,02262878 0,01707458 0,00015512 -3,663996E-05 0,0001174801 9,487364E-06 -1,053891E-06 1,93541E-05 0,02838416 0,0001980057
637571289852641600 0 -0,0007019043 0,02818298 0,01577759 0,00015512 -1,923996E-05 0,0001314001 9,595327E-06 -1,073338E-06 1,944071E-05 0,03230643 0,0002042018
637571289852841623 0 -0,0002441406 0,02719116 0,003662109 0,00015512 1,280039E-06 0,0001382401 9,701429E-06 -1,07948E-06 1,953293E-05 0,02743775 0,000207784
637571289853051616 0 0,002487183 0,03291321 0,002990723 0,00015512 2,216004E-05 0,0001382401 9,809392E-06 -1,071323E-06 1,962915E-05 0,03314226 0,0002089584
637571289853221607 0 0,006210327 0,03581238 0,009521484 0,00015854 4,610004E-05 0,0001416601 9,916665E-06 -1,047978E-06 1,972487E-05 0,0375733 0,0002175494
637571289853433620 5146 0,01037598 0,03424072 0,007705688 0,00016542 7,018004E-05 0,0001485401 1,002811E-05 -1,007977E-06 1,98247E-05 0,03659871 0,0002331377
637571289853647547 0 0,01423645 0,02142334 0,006103516 0,0001723 8,738004E-05 0,0001554201 1,014428E-05 -9,537767E-07 1,992926E-05 0,02643651 0,0002479475
637571289853837537 0 0,009216309 0,01319885 0,002532959 0,00017918 9,770004E-05 0,0001588601 1,026519E-05 -8,901092E-07 2,003737E-05 0,01629619 0,0002586258
637571289854047527 0 0,006973267 0,02276611 0,002426147 0,00018602 0,00010796 0,0001588601 1,039009E-05 -8,197734E-07 2,014604E-05 0,02393342 0,0002673861
637571289854217530 0 0,00743103 0,01966858 -0,003189087 0,00019298 0,00012188 0,0001588601 1,052198E-05 -7,397891E-07 2,02566E-05 0,02126602 0,0002780873
637571289854447695 0 0,008483887 0,01951599 0,009033203 0,0001999 0,00013572 0,0001623201 1,065792E-05 -6,506595E-07 2,036773E-05 0,02311815 0,0002910803
637571289854647534 0 0,00630188 0,01902771 0,001296997 0,00020678 0,00014948 0,0001657601 1,079782E-05 -5,525507E-07 2,048059E-05 0,02008606 0,0003042674
637571289854827546 0 0,003417969 0,01422119 -0,004806519 0,00021026 0,00015992 0,0001657601 1,094295E-05 -4,448794E-07 2,059596E-05 0,01539569 0,0003118655
637571289855037533 0 0,007736206 0,0171051 -0,007873535 0,00021382 0,0001706 0,0001622001 1,109392E-05 -3,272143E-07 2,071271E-05 0,02035745 0,000318013
637571289855257530 9945 0,006317139 0,02281189 -0,009796143 0,0002209 0,00018476 0,0001551201 1,124781E-05 -2,014168E-07 2,082504E-05 0,02561744 0,0003271014
637571289855427524 9896 -0,0004882813 0,006942749 -0,01174927 0,00022438 0,0001952 0,0001481601 1,140277E-05 -6,919072E-08 2,093059E-05 0,01365597 0,0003322662
637571289855617529 0 0,003128052 0,00390625 -0,001937866 0,00022438 0,00019872 0,0001446401 1,156073E-05 6,946914E-08 2,103365E-05 0,005366453 0,0003328014
637571289855867527 0 0,005386353 0,008575439 -0,007583618 0,00022788 0,00020222 0,0001411401 1,171902E-05 2,097982E-07 2,113367E-05 0,01265157 0,0003357719
637571289856027621 10056 0,001174927 0,0186615 -0,02705383 0,0002314 0,00021278 0,0001270601 1,188069E-05 3,558782E-07 2,122808E-05 0,0328868 0,0003390657
637571289856227533 0 0,002044678 0,009597778 -0,003387451 0,0002314 0,00022304 0,0001168001 1,203897E-05 5,049287E-07 2,131148E-05 0,01038137 0,0003419577
637571289856447536 0 0,004760742 -0,01805115 0,01017761 0,0002314 0,00021946 0,0001203801 1,220465E-05 6,633437E-07 2,139639E-05 0,02126247 0,0003408813
637571289856627553 9917 -0,004898071 -0,01657104 -0,0007019043 0,0002314 0,00020546 0,0001238801 1,236663E-05 8,120657E-07 2,148188E-05 0,01729403 0,0003333258
637571289856912679 9999 -0,001739502 -0,02403259 -0,002960205 0,0002314 0,00019178 0,0001238801 1,252491E-05 9,479218E-07 2,156662E-05 0,02427662 0,000325072
637571289857022710 0 -0,00843811 -0,01850891 -0,01091003 0,00022792 0,00017786 0,0001204001 1,268475E-05 1,076557E-06 2,165162E-05 0,02308268 0,0003131739
637571289857232678 0 -0,004379272 -0,004806519 -0,02207947 0,00022442 0,00017086 0,0001099001 1,284307E-05 1,198609E-06 2,173223E-05 0,02301703 0,0003027136
637571289857472752 0 -0,009963989 0,01179504 -0,0211792 0,00022092 0,00017436 9,590006E-05 1,299894E-05 1,319436E-06 2,180426E-05 0,02620997 0,0002973279
637571289857632696 9954 -0,01062012 0,0004882813 -0,01348877 0,00021396 0,00017784 8,546006E-05 1,315028E-05 1,442001E-06 2,186737E-05 0,01717475 0,0002910488
637571289857832679 9990 -0,01174927 -0,01199341 -0,008102417 0,00020692 0,00017432 7,842006E-05 1,329843E-05 1,565962E-06 2,192506E-05 0,01864232 0,0002816968
637571289858032688 0 -0,01046753 -0,02442932 -0,003387451 0,00019992 0,00016382 7,492006E-05 1,344082E-05 1,684311E-06 2,197873E-05 0,02679246 0,000269106
637571289858242687 9985 -0,008529663 -0,02429199 0,0004425049 0,000193 0,00014998 7,492006E-05 1,357677E-05 1,792886E-06 2,203057E-05 0,02574979 0,0002556483
637571289858432690 9917 -0,01074219 -0,02166748 -0,002502441 0,00018608 0,00013614 7,492006E-05 1,370793E-05 1,891883E-06 2,208242E-05 0,0243133 0,0002424312
637571289858631232 0 -0,01835632 -0,02008057 -0,01264954 0,00017552 0,00012206 7,140006E-05 1,383522E-05 1,98277E-06 2,213392E-05 0,03000324 0,0002253972
637571289858831215 0 -0,01498413 -0,0184021 -0,005996704 0,00016472 0,00010766 6,420007E-05 1,39577E-05 2,065469E-06 2,218274E-05 0,02447697 0,0002069904
637571289859051224 0 -0,01147461 -0,01991272 -0,008926392 0,00015752 9,326004E-05 5,700007E-05 1,407371E-05 2,1378E-06 2,222637E-05 0,02465489 0,0001917264
637571289859231208 9977 -0,0136261 0,001373291 -0,02351379 0,00015048 8,622004E-05 4,644007E-05 1,418212E-05 2,200977E-06 2,226278E-05 0,0272113 0,0001795406
637571289859441237 0 -0,0231781 -0,03361511 -0,01809692 0,00013998 7,572004E-05 3,244007E-05 1,428379E-05 2,257656E-06 2,229039E-05 0,04466205 0,0001624201
637571289859621220 9991 -0,01078796 -0,02903748 0,02233887 0,00012942 5,460004E-05 3,244007E-05 1,437861E-05 2,303529E-06 2,231323E-05 0,03819136 0,0001441633
637571289859841242 0 -0,01509094 -0,02714539 0,01753235 0,00011868 3,312004E-05 4,676007E-05 1,446743E-05 2,334932E-06 2,234158E-05 0,03566499 0,0001317892
637571289860031307 0 -0,01603699 -0,03186035 -0,003662109 0,00010492 1,248004E-05 5,364007E-05 1,454435E-05 2,350619E-06 2,237612E-05 0,03585635 0,0001184957
637571289860261229 9967 -0,01257324 -0,02607727 0,02438354 9,454004E-05 -8,27996E-06 6,056007E-05 1,461337E-05 2,352072E-06 2,241563E-05 0,0378506 0,0001125784
637571289860491215 0 -0,009994507 -0,03245544 0,03173828 8,758004E-05 -2,915996E-05 7,796007E-05 1,467674E-05 2,339043E-06 2,246384E-05 0,04648187 0,0001208236
637571289860641214 0 -0,01712036 -0,03199768 0,01506042 7,696004E-05 -5,039996E-05 9,566006E-05 1,473499E-05 2,310878E-06 2,25253E-05 0,0392909 0,0001327172
637571289860841218 9988 -0,01397705 -0,04359436 0,01834106 6,646004E-05 -7,489996E-05 0,0001096601 1,478519E-05 2,267024E-06 2,259716E-05 0,04931755 0,0001485001
637571289861021215 9996 -0,01298523 -0,04925537 0,01667786 5,934004E-05 -0,00010694 0,0001239001 1,482997E-05 2,202288E-06 2,268031E-05 0,05359906 0,0001740937
637571289861221222 0 -0,00692749 -0,04426575 0,01797485 5,226004E-05 -0,0001388 0,0001380601 1,486948E-05 2,115296E-06 2,277304E-05 0,04827569 0,0002026256
637571289861451229 0 -0,009216309 -0,03366089 0,01622009 4,530004E-05 -0,0001631599 0,0001519801 1,490343E-05 2,010214E-06 2,287398E-05 0,03848489 0,0002275329
637571289861631238 9998 -0,01292419 -0,01605225 0,01026917 3,834004E-05 -0,0001805599 0,0001624201 1,493254E-05 1,8906E-06 2,298339E-05 0,02302532 0,0002458701
637571289861831225 9991 -0,01794434 -0,005401611 0,003875732 2,772004E-05 -0,0001911799 0,0001659601 1,495592E-05 1,759004E-06 2,309963E-05 0,0191363 0,000254678
637571289862041221 0 -0,0158844 -0,009811401 0,000213623 1,364004E-05 -0,0001982199 0,0001659601 1,497048E-05 1,621935E-06 2,321647E-05 0,01867146 0,0002588821
637571289862231211 0 -0,01367188 -0,01745605 0,006286621 3,140043E-06 -0,0002087199 0,0001694601 1,497635E-05 1,479506E-06 2,333387E-05 0,02304681 0,0002688691
637571289862441354 10071 -0,01365662 -0,01596069 0,005874634 -3,899956E-06 -0,0002227999 0,0001765 1,497608E-05 1,327611E-06 2,345564E-05 0,02181188 0,0002842662
637571289862631241 0 -0,01074219 -0,02175903 0,002441406 -1,077996E-05 -0,0002365599 0,00017994 1,497103E-05 1,169591E-06 2,357826E-05 0,02438874 0,0002974143
637571289862841243 0 -0,01161194 -0,02436829 -0,003112793 -1,773996E-05 -0,0002504799 0,00017994 1,496111E-05 1,000102E-06 2,37035E-05 0,02717241 0,0003089228
637571289863021249 0 -0,01313782 -0,02861023 -0,001419067 -2,469996E-05 -0,0002678799 0,00017994 1,494634E-05 8,197123E-07 2,382874E-05 0,03151446 0,0003236482
637571289863221222 0 -0,00920105 -0,03561401 0,01208496 -3,165995E-05 -0,0002922399 0,0001834201 1,492673E-05 6,247906E-07 2,395518E-05 0,03871774 0,0003464815
637571289863531267 10040 -0,008850098 -0,02381897 0,001495361 -3,869995E-05 -0,0003133599 0,0001869401 1,490196E-05 4,116194E-07 2,408555E-05 0,02545395 0,0003669315
637571289863621223 0 -0,0151825 -0,01448059 -0,01531982 -4,931995E-05 -0,0003239799 0,0001798601 1,48708E-05 1,860011E-07 2,42154E-05 0,0259787 0,0003738249
637571289863822614 0 -0,01989746 -0,009521484 -0,01174927 -6,331995E-05 -0,0003309799 0,0001693601 1,483138E-05 -4,323479E-08 2,433763E-05 0,02499226 0,0003771471
637571289864012608 0 -0,01199341 -0,007537842 -0,004165649 -7,399995E-05 -0,0003380999 0,0001658001 1,478249E-05 -2,814272E-07 2,445694E-05 0,01476528 0,0003837671
637571289864232615 0 0,0003356934 -0,006896973 0,00189209 -7,737995E-05 -0,0003448599 0,0001658001 1,473132E-05 -5,122677E-07 2,456902E-05 0,007159674 0,0003903917
637571289864422645 0 -0,001708984 -0,009048462 -0,004226685 -7,737995E-05 -0,0003518599 0,0001658001 1,467716E-05 -7,561196E-07 2,468508E-05 0,01013213 0,0003965888
637571289864622608 0 -0,00177002 -0,01727295 0,001022339 -7,737995E-05 -0,0003622399 0,0001658001 1,462361E-05 -1,003198E-06 2,479982E-05 0,01739347 0,0004058264
637571289864842598 0 0,004211426 -0,01289368 0,002655029 -7,737995E-05 -0,0003728599 0,0001658001 1,456883E-05 -1,263423E-06 2,49172E-05 0,01382144 0,0004153334
637571289865032614 0 0,004943848 -0,003555298 -0,003829956 -7,737995E-05 -0,0003762999 0,0001658001 1,451559E-05 -1,521134E-06 2,503127E-05 0,007193771 0,0004184243
637571289865222601 0 0,001480103 -0,003295898 0,002990723 -7,737995E-05 -0,0003762999 0,0001658001 1,446235E-05 -1,780029E-06 2,514534E-05 0,00469021 0,0004184243
637571289865432608 0 -0,01231384 0,01835632 -0,05282593 -8,085996E-05 -0,0003693399 0,0001484001 1,440729E-05 -2,039511E-06 2,525469E-05 0,05726399 0,0004061685
637571289865632722 0 0,0128479 -0,0112915 -0,009216309 -8,085996E-05 -0,0003658399 0,0001274001 1,435068E-05 -2,296824E-06 2,535122E-05 0,01942954 0,0003957372
637571289865832606 9931 0,01055908 0,01826477 -0,06228638 -7,389996E-05 -0,0003623599 0,0001030401 1,429683E-05 -2,550238E-06 2,543141E-05 0,06576236 0,0003839051
637571289866022608 0 0,004684448 0,02282715 0,007415771 -7,045996E-05 -0,0003485999 8,584007E-05 1,424717E-05 -2,794808E-06 2,549638E-05 0,02445437 0,000365862
637571289866232621 0 0,00239563 0,01263428 -0,01269531 -7,045996E-05 -0,0003382799 8,584007E-05 1,419869E-05 -3,031095E-06 2,555544E-05 0,01807028 0,0003560427
637571289866422627 9937 0,00831604 0,02081299 -0,03608704 -6,697996E-05 -0,0003278399 6,844007E-05 1,415086E-05 -3,262904E-06 2,560913E-05 0,04248071 0,0003415396
637571289866622613 0 0,01112366 0,01596069 -0,01637268 -5,973996E-05 -0,0003133599 4,672007E-05 1,410499E-05 -3,495019E-06 2,565082E-05 0,02542723 0,0003224066
637571289866842615 0 0,007369995 0,009902954 -0,006103516 -5,261995E-05 -0,0003026799 3,604007E-05 1,406499E-05 -3,714329E-06 2,568028E-05 0,01377092 0,0003093265
637571289867022619 0 0,006057739 0,02067566 -0,003677368 -4,565996E-05 -0,0002922399 3,256007E-05 1,403079E-05 -3,921361E-06 2,570415E-05 0,0218564 0,0002975721
