RealTime dt Acc1 Acc2 Acc3 Vel1 Vel2 Vel3 Pos1 Pos2 Pos3 AccMag VelMag
637571399731227640 10031 0,0004577637 -0,008987427 0,00958252 -2,356E-05 -4,239998E-06 0,00017658 -8,592656E-08 -1,577581E-07 1,000058E-06 0,01314565 0,0001781953
637571399731437692 0 0,001556396 -0,009628296 -0,001571655 -2,356E-05 -1,212E-05 0,00018052 -1,044918E-07 -1,642039E-07 1,140756E-06 0,009879096 0,000182454
637571399731647630 0 0,0003967285 -0,002487183 -0,009155273 -2,356E-05 -1,598E-05 0,00017666 -1,226802E-07 -1,750505E-07 1,278627E-06 0,009495393 0,0001789391
637571399731807650 0 0,002990723 -0,002334595 -0,01409912 -2,356E-05 -1,598E-05 0,00016882 -1,411512E-07 -1,875788E-07 1,414055E-06 0,01460068 0,0001712035
637571399731997734 0 0,004943848 -0,001327515 -0,01081848 -2,356E-05 -1,598E-05 0,00016094 -1,597165E-07 -2,001711E-07 1,543981E-06 0,01196844 0,0001634384
637571399732197718 0 0,003479004 -0,006072998 -0,01220703 -2,356E-05 -1,994E-05 0,00015302 -1,78376E-07 -2,143954E-07 1,668309E-06 0,01407112 0,0001561019
637571399732417628 0 0,002670288 -0,003189087 -0,01696777 -2,356E-05 -2,39E-05 0,00014114 -1,970355E-07 -2,31756E-07 1,784796E-06 0,01747015 0,0001450751
637571399732617662 0 0,003997803 0,001861572 -0,01071167 -2,356E-05 -2,39E-05 0,00012938 -2,155066E-07 -2,504936E-07 1,89084E-06 0,01158394 0,0001336618
637571399732807665 0 0,004730225 0,006225586 -0,00769043 -2,356E-05 -1,992E-05 0,00012142 -2,342603E-07 -2,67934E-07 1,990659E-06 0,01096703 0,0001252785
637571399733017625 9968 0,005233765 0,01104736 -0,01077271 -1,958E-05 -1,196E-05 0,00011346 -2,5143E-07 -2,806222E-07 2,084141E-06 0,01629379 0,0001157566
637571399733217605 0 0,005233765 0,005813599 -0,01741028 -1,166E-05 -4,039997E-06 0,00010158 -2,638011E-07 -2,869582E-07 2,169297E-06 0,01908685 0,0001023268
637571399733407649 0 0,003723145 0,004196167 -0,02809143 -7,739998E-06 -1,199974E-07 8,198003E-05 -2,714059E-07 -2,885889E-07 2,241252E-06 0,02864608 8,234469E-05
637571399733627630 0 0,001968384 -0,001220703 -0,04286194 -7,739998E-06 -1,199974E-07 5,468003E-05 -2,774431E-07 -2,886825E-07 2,29455E-06 0,04292447 5,522525E-05
637571399733797625 0 0,0008087158 0,005249023 -0,03903198 -7,739998E-06 3,760003E-06 2,364003E-05 -2,834493E-07 -2,872702E-07 2,324938E-06 0,03939165 2,515743E-05
637571399733997677 0 0,002883911 0,01208496 -0,03837585 -7,739998E-06 1,156E-05 -7,559967E-06 -2,894865E-07 -2,812954E-07 2,331209E-06 0,04033695 1,583333E-05
637571399734217650 0 0,00378418 0,009353638 -0,04130554 -7,739998E-06 1,936E-05 -3,875997E-05 -2,955237E-07 -2,692366E-07 2,313144E-06 0,04252009 4,401196E-05
637571399734417657 0 0,00378418 0,004882813 -0,04589844 -7,739998E-06 2,322E-05 -7,349997E-05 -3,01499E-07 -2,528007E-07 2,269812E-06 0,04631229 7,74682E-05
637571399734637652 0 0,002075195 0,008773804 -0,03547668 -7,739998E-06 2,708E-05 -0,00010824 -3,074742E-07 -2,333849E-07 2,19966E-06 0,03660439 0,0001118442
637571399734817653 0 0,002670288 0,007064819 -0,02978516 -7,739998E-06 3,484001E-05 -0,0001354 -3,134805E-07 -2,093599E-07 2,105128E-06 0,0307278 0,0001400246
637571399735005191 0 0,003616333 -0,003082275 -0,02383423 -7,739998E-06 3,88E-05 -0,0001552 -3,196106E-07 -1,801985E-07 1,99005E-06 0,02430327 0,0001601636
637571399735205184 0 0,002563477 -0,003417969 -0,002075195 -7,739998E-06 3,88E-05 -0,00016292 -3,255858E-07 -1,502449E-07 1,867256E-06 0,004749774 0,0001676552
637571399735415294 0 0,001815796 0,003234863 0,005279541 -7,739998E-06 3,88E-05 -0,0001591 -3,314992E-07 -1,206017E-07 1,744244E-06 0,006452519 0,0001639456
637571399735615203 9997 -0,000793457 7,629395E-05 4,577637E-05 -7,739998E-06 3,88E-05 -0,00015526 -3,374435E-07 -9,080328E-08 1,62353E-06 0,0007984299 0,0001602217
637571399735805212 0 -0,001678467 7,629395E-05 0,003631592 -7,739998E-06 3,88E-05 -0,00015526 -3,434188E-07 -6,084968E-08 1,50367E-06 0,004001441 0,0001602217
637571399736045225 9889 -0,001846313 -0,00479126 0,005783081 -7,739998E-06 3,88E-05 -0,00015138 -3,49425E-07 -3,074088E-08 1,384693E-06 0,007733632 0,0001564648
637571399736205412 10202 -0,001937866 -0,01376343 -0,00793457 -7,739998E-06 3,488001E-05 -0,00015138 -3,554932E-07 -1,858314E-09 1,266011E-06 0,01600452 0,0001555391
637571399736415246 0 -0,001373291 -0,01147461 0,001342773 -7,739998E-06 2,716001E-05 -0,0001552399 -3,614684E-07 2,208913E-08 1,147656E-06 0,01163424 0,0001577879
